	title	text	travel_date	rating	location
363	SÖZ BİTSİN, MEKAN KONUŞSUN	Ötesi yok. Eliniz mahkum, gidip görmeli. Bu ülkede yaşamanın nimetlerinden biri Göreme. Saatlerce uçarak geliyorlar buraya. Çünkü dünyada eşi YOK.	2019-10	5	3
364	mutlaka gorun	mutlaka gorulmesi gereken ülk3mizin essiz degerlerinden biz cok begendik mutlaka ugramanşzi tavsiye ederım	2019-10	5	3
365	Doğa harikası	Tavsiyem eğer  Kapadokya’ya açık hava müzelerini gezmek için geldiyseniz mutlaka müze kartı almanız kişi başı 70 tl onunla tüm müzeler ücretsiz gezebiliyorsunuz ..	2019-10	5	3
366	Tokalı kilise ve kültür bakanlığı !!	Kesinlikle görülmesi gereken bir yer buna emin olun. Ama devletin insanı salak yerine koyması ayrı birşey. Müze kartına para verip alıyoruz. Göreme açık hava müzesine müze kartımız ile girdik ama ne hikmet ise içerdeki tokalı kiliseye ekstra 18 tl para istiyorlar. Hayır burası içerde olan bi yer ve ayrıca kültür turizm bakanlığına ait bi yerde müze kart geçmemesi saçma ve insanları salak yerine koymaktır.	2019-09	3	3
367	SABAH ERKEN GİTMEYİN	Turist grupları sabah gezdiği için kalabalıktan bişey anlamazsınız. Mümkünse akşam üstü gidin. Müze kartınız yoksa o paraya o alana girmeye değmez, coğrafi olarak daha güzel bir alan olan Zelve yi tavsiye ederim.	2019-09	5	3
368	mükemmel manzara	Mutlaka gidip görülmesi gereken bir yer. Göreme Açık Hava Müzesi çok güzeldi. Özellikle de kiliseler. Yapılar ve kilise içleri insanı büyülüyor. Kesinlikle bir rehber eşliğinde gezilmesini tavsiye ederim. Açık Hava müzesinin yanındaki Tokalı Kilise'ye de mutlaka uğrayın. Tek kelime ile şahane.	2019-09	4	3
369	Göreme Görmeye Değer	Göreme Milli Parkı içerisinde Göreme Açık Hava Müzesi bulunuyor. Müze içerisinde açık havada St.Varvara Kilisesi,  Elmalı Kilise,  Karanlık Kilise (Karanlık Kilise için ekstra ücret alınıyor) bulunmakta. 130 tl ücret ödeyip Kapadokya bölgesi için 3 gün geçerli tüm müze ve örenyerlerinde kullanabileceğiniz daha ucuza gelen bilet alabilirsiniz. Her ören yeri için 40-50 tl ödemektense toplu olarak 130 tl karşılığında 3 gün boyunca tüm örenywri ve yeraltı şehirlerini gezebilirsiniz.	2019-09	5	3
370	Kapadokya da görülecek yerlerin başında geliyor	16 yıl sonra ikinci kez görme imkanım oldu. Hemen her kilise girişine görevli konulmuş, yollar düzeltilmiş. Müze kart ile ücretsiz. Rehberli yada rehbersiz gezilebilir. En az iki saat ayırmanız gerekir.	2019-08	5	3
371	Göreme	Kapadokya mutlaka görülmesi gereken yerlerden biri. Dokusu ve tarihi insanı büyülüyor. Masal şehrine gelmiş gibi hissediyorsunuz kendinizi. Kiliseleri görülmeye değer. Keşke zarar vermeseydik.	2019-04	5	3
372	muhteşem	Gerçekten muhteşem bir yer.Parkı gezecekler yanına mutlaka su ve şapka almalarını tavsiye ederim.Milli parka giriş 54 tl. müze kart geçerli  ve 18 yaş altı çocuklar ücretsiz. Küçük çocuğu olan ailelere pek uygun değil. Parkın içinde bulunan Kafeterya çok pahalı (portakal suyu 25 tl, su 12 tl) ama parkın hemen çıkışında içecek satan bir dükkan var fiyatları normal (su 1,5 tl. cola 4 tl).	2019-08	5	3
373	Çok güzelll	Eşsiz bir doğal ve tarihsel mekan mutlaka görülmeli, ancak göremede peribacalarının içinde yerleşen ve hayvan besleyen, peribacalarını ahır olarak kullanan insanlar var, sadece bu hoşuma gitmedi	2019-08	5	3
374	Mutlaka ziyaret edin	Burası Avanos Göreme ve Ürgüp arasında geniş bir alan ve üç yerede mutlaka uğrayın. Peri bacaları ağırlıklı olarak Göreme’de fantastik bir ortam var. Avanos’ta çömlek yapmayı unutmayın.	2019-08	5	3
375	Farklı bir yer	Uzun bi yolculuktan sonra vardığımız göremeyi gördükten sonra yorgunluk filan kalmadı çok farklı bir ambiansı var gezilip görülecek yer çok sabaha karşı kalkan balon manzarası görülmeye değer👍🏻	2019-08	5	3
376	güneş altında zor.	54 tl giriş ücreti var. öncelikle gelmeden mutlaka müzekart çıkartın. 18 yaş altı ve öğretmen kimliği olanlar ücretsiz. çocuklu aileler için gezi biraz zor da olsa içerisindeki mağaralar, oyuklar, kiliseler ve peri bacaları eşsiz güzellikte. mutlaka yanınıza bol su alın ve güneşten korunmak için önlemlerinizi alın.	2019-08	5	3
377	Gezin kardeşim	Dünyanın her yerinden insanlar görmek için geliyor maalesef kendi ülkemizden talep çok az. Göreme milli parkını kırmızı ve yeşil tur eşliğinde gezmenizi tavsiye ederim. Fiyat olarak Euro’ya endeksli bir piyasa var maalesef. Ama yerli turist sayısını artırabilirsek fiyatlar makul seviyelere çekilebilir. Tur firmaları ile pazarlık yapmanızı tavsiye ederim. Tur ile gezmenin faydaları: 1) Gezmeniz gereken mekanın yüz ölçümü oldukça geniş olduğu için görülmesi gereken herşeyi rehber eşliğinde görebilirsiniz. 2)Hem araba kullanıp hem de gezilmesi gereken yerleri takip etmeniz çok zor ve stresli bir ortam yarattığı için gezide rahatlayacağınız yere daha da gerilirsiniz. Oturun servisinize çevrenize baka baka keyfini çıkarın. İnanın tur dönüşü verdiğiniz paranın hakkını aldığınızı anlayacaksınız.	2019-08	5	3
378	KESİNLİKLE GÖRÜLMELİ	Kapadokyaya gitmişseniz kesinlikle görmelisiniz , doğa üstü harika bir bölge kültür ve tarih akıyor her yerden	2019-08	5	3
379	Kapadokyanın en güzel yeri	Her gelişimde kesinlikle uğruyorum.  Kpadokya içerisinde ilk gidilmesi gerekenleirn başında geliyor mutlaka uğrayın	2019-08	5	3
380	Gidilmeli	2 ve 8 yaşında iki çocukla gittik küçük çocuğumuz için bebek arabası gezide çok kullanışlı olmadı ama kangruyla rahat gezilebilir. Büyük çocuğum için farklı bir deneyim oldu	2019-07	4	3
381	Çok  güzel	Kpadokya gezimiz esnasında uğradık kesinikle gelinmesi ve görülmesi gereken bir müze özellikle tarihi çinilere hayran kaldık	2019-07	5	3
382	Olağanüstü ve otantik bir yer	Olağanüstü otantik gizemli ve tarihi kokladığınız kadar yaşadığınız mükemmel bir yer.Doğa oluşumlarının tarihle bütünleştiği alan. Kapadokyanın kalbi denilebilir. Kapadokyanın mazisinin en güzel anlatıldığı yerlerden biri. Yabancılar tarafından da büyük ilgi gören bir yer.İçeriye giriş ücretlidir. Giriş ücreti 30 TL, Müzekartınız varsa ücretsiz gezebiliyorsunuz.Mutlaka görülmesi gereken bir yer.	2019-07	5	3
383	fevkalade	milli park içindeki not, yazıları ve uyarıları okuduktan sonra gezerseniz daha çok ilginizi çekecektir. şapka ve suyunuz yanınızda olsun :)	2019-06	4	3
384	Çok yükseklere tırmanmayın!	Giriş ücreti 45 tl olan güzel mistik bir yer, fakat tavsiyem çok yükseklere çıkmayın yükseklik korkusu olan özellikle. Gidilebilir müthiş manzaralar var!	2019-07	4	3
385	Gezmeye değer	Normalde 5 puan verilebilir ancak fiyat politikası nedeniyle 1 puan kırdım. Zelve'ye göre küçük, orada olmayan freskler ve işlemeler nedeniyle de farklı. Hemen her odada freskler ve yazılar iyi korunmuş. 35 TL giriş ücreti var. 70 TL ye bir yıl geçerli müze kart çıkartmak daha mantıklı. Çünkü buraya çok yakın bir noktada bulunan Zelve'de kullanılabilir. Oranın girişi de 15 TL. Benim eleştirdiğim konu ise 35 tl verip müzeye giriyorsunuz ama karanlık kiliseyi görmek için 15 TL daha istiyorlar. Yabancılar için önemli değil çünkü 2,5 avro bile (kur 6,40) etmiyor. Resmen yerli turiste sen gelme diyorlar. Müze kartla girelim diyorsun o burda geçmez diyor yetkililer. Maksat para kazanmak mı tarihi yerleri tanıtmak mı? Bir kez daha neden para veriyoruz bu bana çok anlamsız ve saçma geldi.	2019-07	4	3
386	Göreme	Burayı görmeden kesinlikle nevşehir'e gittim demeyin... Uçhisar'ın bitiminde göreme başlıyor ..sabah 5-7 arası balon show görülmeye değer	2019-07	4	3
387	Mükemmel..	Kapadokya ' nın kalbi olup 1985 yılında Kapadokya' nın  mazisinin en güzel anlatıldığı yerdir içerisinde yüzlerce tarihi eser barındırmaktadır , Aynı zamanda UNESCO dünya mirasları listesinde yer edinmiştir. Yılda yaklaşık 1 milyon turiste ev sahipliği yapmaktadır. Bölgeyi ister at ister balon veya Atv safarileriyle gezmek mümkün.	2019-06	5	3
388	Turizm Bölgesi	Doğa oluşumlarının tarihle bütünleştiği alan. Yabancılar tarafından da büyük ilgi gören, kültür miraslarımız arasındaki kıymetli bölgelerimizden biri.	2019-06	4	3
389	harikulade	mutlaka görmeniz gerek anlatılmaz yaşanır.havanın esmesine aldanmayın mutlaka şapkanızı takın. temmuz sıcağında bile esinti vardı üzerinize birşeyler alın derim. sandalet hayatınızın hatası olur spor ayakkabı ile gittiğime çok memnunum.kiliselere verilen tahribat çok üzücü hatta utanç verici.	2019-07	5	3
390	Yorucu ama harika	Olağanüstü otantik gizemli ve tarihi iliklerinize kadar yaşadığınız bir yer mükemmel fotolar çekebilirsiniz mutlaka görülmesi gerekir	2019-06	5	3
391	Tüf Vadisi	Doğal Volkanik Püskürtme İle Oluşan Binlerce Yilin Yükünü Taşiyan İnanilmaz Doğal Vadi.En Az 2 Saatinizi Ayirin Ve Göreme Manzarasinda Kahvenizi Yudumlayip Fotograflarinizi Çekip Günün Keyfini Çikarin	2019-06	4	3
392	haftasonu müze	Kapadokya açık hava müzesi zaten dünyada ünlü olan bir yer ama bu hafta sonu ziyarete kapalı olan alanlar açıklardan daha fazla idi, müze ziyareti çabucak bitiverdi , görsel kırlilikte had safadaydı , evet şiddetli bir yağmur olmuş ama tüm kova silgeç ve süpürgeler mekanların içinde , hiç yakışmamıştı	2019-06	3	3
393	Göreme milli parkı	Doğallığını korumuş çok güzel bir yer. Göreme ye gelmişken burayı görmeden gitmek olmazdı herkese tavsiye ederim ülkemizde görülesi yerlerden	2019-06	5	3
394	Görmelisin	Kapadokya da görülecek olan ilk yerlerden birisi mutlaka gidilmeli girişler ücretli ama müze kart çok daha avantajlı heryere girebiliyorsun	2019-06	5	3
395	Dünyanin yedi harikasi	Mutlaka görülmesi gereken bir  yer dünyadaki eşi benzeri olmayan bu yerleri görmenizi tavsiye ederim ama Bayram sonrasi tavsiye ederim yoksa bilet kuyruğundan sıkilabikirsiniz	2019-06	4	3
396	Park güzel de cafe ve mağaza?	Milli park muhteşem fakat girişindeki cafe ve mağaza tam bir soygun yeri! Bir limonataya 29 lira alınmasının başka izahı yok.Oraya gelen herkese Japon veya Avrupalı muamelesi yapılıyor.Müzekart indirimi yaparak 22 liraya bir bardak limonatayı kaç Türk vatandaşı içer!	2019-06	3	3
397	Mükemmel	Mutlaka görülmesi gereken doğa harikası yer. Yılın her zamanı farklı bir güzel. Mutlaka önceden müze kart alınıp gelinmeli çünkü giriş fiyatları yüksek.	2019-06	5	3
398	Doğa ve tarih iç içe	Jeolojik doğal oluşumların tarih izi taşıdığı dünyada eşi olmayan bir yer. Kıymetini bilmemiz çok daha iyi bilmemiz, yaşatmamı ve tanıtmamız lazım. Medeniyetlerin beşiği  Türkiye'nin paha biçilemez bir değeri de burası.	2019-04	5	3
399	güzel	Tam bir doğa harikası görmeye değer. Ama bız arabayla cıkmadık yuruduk epey yorulduk. Gidin görün görmedik demezsınız en azından	2019-06	5	3
400	Görülmeye değer	Gerçekten büyüleyici bir havası var -görülmeye değer. Peribacalarının üstünde güneşin batışını izlemek çok keyifli.	2019-06	5	3
401	Doğal güzellikler	Herkesin görmesi gereken doğal güzelliklerimizden biri...ancak lütfen çöpleri yerlere atmayalım bu güzelliklerimizin kıymetini bilelim..	2019-06	3	3
402	Mutlaka gezilmeli	Doğa harikası bir yer. Yakınlarındaysanız mutlaka gezmelisiniz . Gezerken yanınıza suyunuzu mutlaka alın. Akşam üzeri ya da serinlikte gezmenizi öneririm.Trekking yapar gibi geziyorsunuz.Mutlaka rahat kıyafetlerinizle gidin.	2019-06	5	3
403	Göreme'yi Göreme'den ölme	2019 yılında bir kez daha bu bölgeye gittik.Balonlarda pahalıymış diye duyduk,binmeye fırsat olmadı.Kapadokya ne kadar büyüksede ticari merkez Ürgüp,Peri bacalarının merkezi göremedir.Klişe olacak ama illaki gidin.Kilise ve herşeyi mümkün olduğunca gezin.Her bir yer gezilmez,vadiyi üstten gören Çay bahçelerinde çay için.Ürgüp-Kaymaklı-Derinkuyu-Gülşehir-Göre ve diğerleri evet Göreme farklı.Kısıtlı zaman varsa Ürgüp, Göreme,Uçhisar,kilise derim.Zaman çoksa Avanos-ve diğerleride.	2019-04	5	3
404	Gereksiz Pahalı	En basiti şehir içinde 10 tl ye 4 adet aldığınız magnetlerden burada 1 adet alabiliyorsunuz, turiste sagilmalik inek olarak bakan esnaf, alıyorsan al almıyorsan tezgahın önünü kapatma havalarında, gez gör alışveriş yapma...	2019-06	2	3
405	Güzel atlar diyarı	Tekrar gidip gezmek istediğim şehir. Gezilecek o kadar çok yeri var ki. Gez gez bitmiyo😀müze kart olmadan gezilmiyor.	2018-08	5	3
406	İlk ve en güzel duraktı bizim için..	Okadar boş yerlere heves ediyorki insan asıl gözünün önündeki güzellikleri göremiyor! Tıpkı hayattaki gibi🤔	2019-05	4	3
407	Mutlaka görün	Çok güzel bir yer müze kartsız bölgeyi gezmeyin, çok güzel bir gün geçirdik. Burnumuzun dibindeki tarihi keşfetmek çok heyecan vericiydi, bu güne kadar değerini bilmemişiz ama bundan sonra gelecek nesillere öğreteceğiz.	2019-04	5	3
408	harika	böyle bir doğal güzellik dünyanın başka hiç bir yerinde yok. dünyaca ünlü müzeyi mutlaka gezmenizi tavsiye ederim.	2019-05	5	3
409	Göreme acık hava	Bence dünyanın sekizinci herkes ondan bir tanesi doğası çok güzel açık hava müzesi giriş ücretli mi çok sıcak havalarda gezmek mümkün değil ona göre bir çözüm bulmak gerekiyor peki bir şemsiyeyle gelebilirim daha çok oy sosyolog aylarında hayır Temmuz 30 aylarında açık hava müzesini gezmek oldukça zor	2019-05	5	3
410	Kelimeler kifayetsiz kalır muhteşem ötesi 🎆😍	Herkesin mutlaka en azından bir kere gelip görmesi gereken bir yer her mevsim ayrı güzel muhteşem bı görsellik sunuyor. Gezinizin her anında telefonlarıniz ya da kameralarıniz elinizden hiç düşmeyecek emin olabilirsiniz 😊📹📷🎇	2019-05	5	3
411	Perbacaları	Doğa, tarih, kültür turu için gitmeniz gereken ülkemizin en güzel yerlerinden birisi de Kapdokya. Kapadokya turunuzda mutlaka uğramanız gereken yerlerden birisi de Göreme beldesindeki turistik alanlardır	2019-05	5	3
412	mutlaka görün	doğası ile restoranları ile insanları ile gezip doyamayacağınız bu bölgeye en az 3 gün ayırmalısınız	2019-04	5	3
413	Harika	17 Nisan 2019 günü Kapadokya gezimizde Göreme bölgesindeki tarihi yerleri gezdik ilk uğrak yerimiz milli park oldu giriş 45 tl müze kart ve 65 yaş geçerli oldukça pahalı burası 2/3 yüzyıllarında bölgede hiristiyanlik  yayılmış  ve halk ibadet için bu kiliseleri oymuşlar rahibe manastırı carikli karanlık yılanlı Aziz barbara  Elmalı kiliseleri mevcut ayrica aziz katerina ve barbara sapelleri mevcut mezarlar ve yemekhane var hepsi birbirinden farklı çok kalabalıktı bazı yerlere girişte sıra bekledik	2019-04	5	3
414	Yorumlara dikkat edin	Arkadaşlar bir kaç yoruma göz attım, güzel bir yer ama eserlerin bazıları hasar görmüş demiş birisi 2 yıldız vermiş. Bir diğeri kapıda müze kart satılmıyor, müze girişi 45 tl çok pahalı demiş 2 yıldız vermiş. Ya kardeşim yüzlerce yıllık miras burası, sen ailenin mirasına sahip çıkamamışsın kalkıp Ülke mirasına sahip çıkmanı beklemiyoruz da burası senin Ülkenin önemli.bir değeri. Diğer kardeş Kapadokya ya gelmişsin de müze kartını çıkartmayı becerememişsin, giriş 45 tl diye 2 yıldız vermişsin, bi düşün bakalım nerelere 45 tl verdiğini, sigaraya mı, alkole mi ? Sen Ülkenin değerini bilme 2 puan vermeye devam et benden de size 0 puan.	2019-04	5	3
415	Göreme Açık Hava müzesi	Çok değerli bir miras. Turist potansiyeli inanılmaz yüksek. Fakat çok acıdır ki, içeride bir çok eser sahipsiz va zarar görmüş. Personel ve turist bilgilendirme konusunda yetersizlikler var. Potansiyelinin çok altında kalıyor.	2019-04	2	3
416	Görmeden Geçme	Kültürel bir değer yatan bu milli parkın gezilmesinde fayda var. Şapeller ve kiliselerle dolu bir alan olması ve o dönem ait resim sanatının günümüze kadar gelmesi sizi şaşırtabilir.	2019-04	5	3
417	Her Yer Aynı	Müze kart çok pahalı ve satılmıyor. Tek girişlikler de 45tl bence değmez. Bir tanesini görün hepsi aynı işte. :) Şahsen pişmanım giden gider tutan da yok :)	2019-04	3	3
418	Kapadokya gezinizde mutlaka uğrayın	Eğer rehber tutmak istemiyorsanız, girişte mutlaka kulaklık isteyin. Her bölmeyi güzelce anlatıyor. Girişte mutlaka müze kart alın, tüm Kapadokya gezinizde verdiğiniz ücreti karşılıyor.( diğer müzeleri gezerkende kullanıyorsunuz)Yalnız suyunuzu çayınızı girmeden alın, içeride bir su 8 lira gerisini siz hesap edin😔	2019-04	4	3
419	Ne kadar pahalı yuuhhh artık	Müzesi çok güzel ama girişte kişi başı 45₺ ne demek şaka gibi müze kart 70₺ daha mantıklı oluyor. Müzenin içindeki kiliselerde ki eserlere çok fazla zarar verilmiş tarihe hiç saygımız yok :(	2019-04	3	3
420	Sürekli Bakım Şart..!	O kadar personel çalışmasına rağmen ilgisizlik ve çoğu yerin kapali olması bakım yapılmaması tarih adına üzücü umarım düzelir..Yurdum insanı her zaman turistten daha değerlidir biline..	2019-02	3	3
421	Peri bacaları ve kapadokya tatilinin amacı	burayı görmediyseniz kapadokyanın tarihi ve gerçek peri bacaları hakkında hiçbir fikir edinmeden dönmüş olursunuz.	2019-01	5	3
422	Kapadokyada ilk gidilmesi gereken yer	Mesleğimiz gereği kapadokyaya pek çok kere geliyoruz. Burası misafirlerimizin en çok hoşuna giden yerlerin başında geliyor. Goreme açık hava müzesine gitmezseniz tatiliniz eksik kalmış demektedir.	2019-01	5	3
